-0.15118,-0.66307,0.7241,0.25923,0.61656,0.30525,-0.15792,0.20585,-0.0996,-0.067739,0.57845,0.11111,0.33193,0.10809,-0.04684,-0.68223,-0.016864,0.15279,0.58393,0.1113,0.20897,0.072764,-0.06649,0.37955,0.099597,0.2572,0.16113,-0.05409,0.45353,0.1481,-0.25811,-0.03418,0.19682,-0.18895,0.0094677,-0.026252,-0.10153,-0.058964,0.15152,0.15365,0.029454,-0.015816,0.13099,-0.079388,0.11659,-0.092684,-0.088372,-0.0026588,-0.21889,0.13631,-0.036572,0.043878,-0.011986,0.020133,0.017372,-0.023636,0.092906,0.023916,0.0063942,-0.023885,-0.01608,0.0083654,0.031399,0.0077969,0.069402,-0.065151,-0.0015693,0.0087075,0.022539,0.007315,0.0054046,-0.020998,-0.025316,-0.013625,-0.0042219,-0.021307,-0.013596,-0.027646,-0.023052,0.043926,0.03875,-0.012739,0.037815,-0.0048152,-0.011764,0.00037484,0.042272,0.028951,-0.024866,-0.0052123,0.013094,0.0074394,0.0026609,0.0042172,0.0042491,0.023801,-0.0065728,-0.0030579,-0.010833
-1.0398,0.7053,0.056278,-0.23525,0.025437,-0.1335,-0.98408,0.10726,-0.37664,0.64778,0.078877,-0.27421,0.092806,-0.25944,-0.27073,-0.19626,0.20789,-0.12941,0.11731,0.089011,-0.067288,-0.0101,-0.28132,-0.21731,-0.16764,0.0089139,0.035648,0.012211,0.053824,-0.075511,0.07793,0.14872,0.067675,-0.10403,-0.32553,0.048369,0.11665,0.11099,-0.11415,0.21676,-0.15111,0.12366,-0.089298,0.32124,0.070987,0.054001,-0.011848,0.13296,-0.032079,0.036217,-0.073932,0.21769,0.14946,-0.15563,0.065131,0.10783,-0.16801,0.044175,0.029628,-0.068918,0.0078916,-0.072916,0.016217,0.00076989,0.019825,0.023917,0.042129,0.038434,-0.041044,-0.013695,0.021067,0.0054944,-0.036944,0.0021022,0.013656,0.022177,-0.01874,-0.0054889,0.016009,-0.022975,0.012456,-0.0055935,-0.0064928,0.0087799,-0.010108,0.0051168,0.0017628,0.019062,-0.0043796,-0.0080595,0.0078184,-0.00039486,-0.0011878,-0.0056939,-0.0033668,-0.0023472,-0.0020433,-0.0014549,-0.0012681
0.92126,0.24279,-0.3764,-1.1317,0.17635,0.53863,0.0029298,-0.0048265,0.080612,0.3665,0.090789,-0.24764,-0.13435,0.36632,0.31046,0.12611,0.0065024,-0.15363,0.23858,0.32578,0.33931,0.32644,-0.11107,0.31449,-0.045215,-0.19686,-0.4717,-0.067612,-0.078803,-0.075277,0.28192,-0.089014,-0.099176,-0.13699,0.032967,0.25922,-0.037251,-0.24941,0.060786,-0.036756,0.036807,0.213,-0.0071297,0.10449,-0.24705,0.0705,-0.16058,-0.018986,-0.13395,-0.090538,-0.15338,-0.012086,0.030658,0.011428,0.057711,0.008657,0.068715,-0.064741,-0.050862,0.095445,0.025198,-0.067976,0.0099696,0.0050195,0.0048272,-0.023285,0.0079298,0.0090476,-0.038181,0.0072861,0.044693,0.026336,-0.0017978,0.017096,0.0095138,-0.001591,0.029629,0.028493,0.0031777,0.014903,0.031864,0.02246,-0.010673,0.014732,-0.0037413,-0.025916,0.022905,0.0031323,0.006736,0.014838,-0.019074,-0.00475,0.0033224,0.0045814,0.0023564,0.0014801,-0.0014814,0.0036085,0.0010843
-0.55884,0.12048,0.051073,-0.45718,-0.6437,-0.62003,-0.45692,0.61218,0.7435,-0.45212,-0.49134,-0.043745,-0.4094,0.3864,-0.51729,-0.4646,-0.076864,-0.43556,-0.12166,-0.050139,0.082357,0.2341,-0.052527,0.23466,0.14974,-0.38796,0.24192,0.023767,-0.066028,0.23392,-0.13856,0.070578,-0.021893,-0.031101,0.017499,0.022409,0.052346,0.09903,0.033511,0.0055909,0.21089,0.036572,0.024481,-0.046108,0.017772,0.10989,-0.030597,0.092266,-0.056866,-0.036399,-0.034697,-0.10642,0.12642,0.0034057,-0.028191,-0.072843,-0.070025,0.0025066,0.050666,-0.0092678,-0.013419,-0.006066,-0.14183,0.076805,-0.043487,-0.0052561,-0.0059886,0.10005,-0.042095,-0.015955,-0.0061806,0.011694,0.0086837,0.060091,0.022748,0.050418,0.037475,-0.021556,-0.071655,0.020955,-0.00073987,0.017244,0.033028,-0.0062689,-0.015689,0.016744,-0.015972,-0.0053695,-0.0094097,0.0093059,0.028452,-0.015969,0.0018246,0.0083685,-0.0084579,0.00058261,0.0043247,0.0049308,-0.006964
-0.37544,0.83858,0.34549,0.16435,-0.30706,-0.0142,0.42369,-0.42734,-0.16733,-0.24743,-0.15007,-0.32073,-0.16672,-0.19988,0.035856,0.0088239,-0.17553,0.11805,0.036678,0.084754,0.13391,-0.12361,0.048875,0.077073,0.095975,0.057399,-0.15697,0.039274,0.13446,0.10882,0.077283,0.024335,0.13847,0.023298,-0.084071,-0.069802,0.10147,0.19965,-0.011387,-0.15141,0.095277,0.06951,0.090446,-0.052296,0.042316,0.1131,-0.11582,0.058721,0.016764,-0.19318,-0.15112,0.10038,-0.11233,0.0039643,-0.10566,-0.026214,-0.033089,0.094194,-0.035866,0.028706,-0.14382,-0.072597,-0.012808,-0.023938,0.15859,0.087249,-0.080337,-0.033731,0.073915,-0.040094,0.051814,-0.02763,-0.039129,0.094283,-0.06393,-0.020129,-0.068061,0.0060153,0.01385,-0.030891,0.020017,-0.067114,-0.012349,0.0032373,-0.10764,0.0521,0.060395,-0.094169,0.031426,0.068267,0.049066,-0.026428,0.0064228,-0.0071461,-0.014543,0.012434,0.0076784,0.0074912,0.0037057
-0.46697,-0.55355,-0.05779,-0.0096913,-0.40552,-0.087948,-0.23352,0.21722,0.17408,-0.056897,-0.34542,-0.050438,-0.22817,0.19096,-0.040316,0.076418,0.082826,-0.12216,0.25535,-0.20577,0.24981,-0.013618,0.082051,-0.1027,0.10059,0.09003,0.070825,-0.022531,0.00078725,0.22106,-0.080054,-0.05905,0.011062,0.054822,0.016862,-0.0055317,-0.14002,-0.13926,-0.093413,-0.097178,-0.19929,0.0083713,0.13319,0.062057,0.049967,0.022107,0.0081522,-0.014699,0.060681,-0.020856,-0.051301,0.05177,-0.17288,0.099041,0.10474,0.069432,-0.037902,-0.016197,-0.023935,0.045311,-0.01342,-0.042182,0.03704,0.070294,0.0052357,0.017524,-0.030162,-0.10902,-0.10632,0.10378,-0.11013,0.084525,-0.14433,0.032697,0.057492,-0.017148,-0.063155,-0.0084903,0.086849,-0.026407,-0.064604,0.078032,-0.033953,-0.016682,0.039619,-0.024019,0.041775,0.024506,0.013634,-0.045985,0.11671,-0.046466,0.0063883,-0.030292,0.063721,-0.0081255,-0.0065385,-0.0043215,0.011342
0.44906,-0.83679,0.1935,-0.29469,-0.25379,-0.2435,0.12416,-0.15001,-0.41714,-0.090291,-0.01744,0.085015,-0.16142,-0.0051241,0.16279,-0.0018734,-0.13492,0.04987,0.035426,0.024982,0.16866,-0.12075,-0.013244,-0.092619,-0.10898,0.0571,-0.080648,0.075726,-0.032644,-0.032202,0.19088,-0.0076235,0.21384,-0.016005,0.035388,-0.19269,-0.049064,-0.070316,-0.031588,0.067419,-0.021803,-0.11001,0.019976,0.15254,0.074874,-0.13634,0.055758,0.062712,-0.0071293,-0.0048237,-0.071082,-0.08747,-0.050107,0.073668,-0.08624,0.0059054,-0.071397,-0.047791,-0.0055982,-0.050747,0.022173,-0.079742,-0.059543,-0.023438,-0.045796,0.00083482,-0.091988,0.13705,-0.058181,0.041965,-0.077994,-0.10439,0.034345,0.0067847,0.065497,-0.0071556,0.033899,0.010155,0.054771,0.071767,0.034654,0.10923,0.1091,-0.08757,-0.09486,-0.016798,0.0041751,0.0077073,-0.0016347,0.082302,-0.031855,-0.018839,-0.0056837,-0.02181,-0.039787,-0.083972,-0.05953,-0.023497,0.0024392
-0.94354,0.93908,0.25825,-0.47917,0.46206,-0.16061,-0.37587,-0.37792,0.38447,0.18884,-0.10841,0.9275,0.2178,-0.22623,0.017807,0.19296,-0.07995,-0.03909,-0.014146,0.19346,0.35369,-0.27025,0.61282,0.18469,-0.061663,0.048554,0.27001,-0.036351,-0.053043,-0.056761,0.17452,-0.1753,-0.2108,0.0041479,0.018925,-0.090832,0.067194,-0.20324,0.072606,-0.091648,0.072841,0.062869,0.027716,0.00072005,0.055268,-0.074522,0.16204,0.089988,-0.0069421,0.0006889,-0.042243,0.019944,0.08903,0.019053,-0.021492,0.028839,-0.075998,0.021086,-0.098598,-0.050212,-0.049788,0.042358,-0.060024,0.05494,0.064545,-0.032082,0.072004,0.073081,-0.070879,-0.070769,-0.00073469,-0.022669,-0.050625,-0.046814,0.06808,-0.094694,-0.035184,0.02581,-0.010432,0.0068717,0.017489,-0.052588,-0.061034,-0.039342,0.02477,0.0086531,0.030007,-0.036343,-0.0058684,0.010697,-0.0096858,0.0041624,0.0060505,0.0041022,0.0096134,0.006092,-9.7417e-05,0.00064379,0.0048258
-0.13951,-0.14181,0.33425,0.012483,-0.20203,-0.39128,-0.035759,0.30875,0.67061,-0.2583,-0.16077,-0.25987,0.0063937,-0.087207,-0.17941,0.23163,0.18923,0.15791,0.17349,-0.3697,0.25201,0.11996,0.11072,-0.16077,-0.036682,0.13621,-0.036694,0.013512,-0.22781,-0.11532,-0.025344,0.12191,-0.15002,-0.21308,0.16485,-0.13589,-0.0589,0.032374,0.061624,0.06113,-0.15162,0.057656,0.086566,0.17225,-0.0021198,0.11256,0.032071,-0.10262,-0.23447,-0.0085241,-0.021545,0.039842,0.051084,-0.049907,-0.14593,-0.055802,0.10263,0.11437,-0.10206,-0.032974,0.063347,0.077096,0.061311,0.085922,0.024186,0.037749,0.094817,-0.1389,0.0087166,-0.014963,-0.029806,-0.085234,0.13161,-0.029301,0.0078089,0.027531,0.027767,0.051223,0.085482,0.025372,-0.035704,-0.039408,0.028026,0.01788,-0.036885,0.035351,-0.015524,-0.018124,-0.04273,0.04898,-0.00032615,0.011423,0.00082259,-0.0092028,0.011039,-0.0064847,0.0071405,-0.00014615,-0.0010572
0.28397,-0.53749,0.69064,0.033982,0.48039,-0.24309,0.21882,0.15277,0.17474,0.12867,0.23868,-0.074987,0.20224,-0.045557,-0.17474,-0.2665,0.026848,0.031461,-0.063789,0.048581,0.077819,0.010765,-0.12368,0.18047,0.059269,-0.031253,-0.13946,-0.0028439,0.034715,0.064883,0.023708,0.086953,0.019008,-0.10321,-0.039018,-0.045862,0.094998,-0.032603,0.13781,0.030887,0.0015095,-0.12182,-0.053172,-0.068602,-0.049565,-0.05881,0.11213,0.015031,0.075241,0.03524,0.052996,0.082112,0.024002,-0.032638,0.0045438,-0.091175,0.041489,0.0053763,-0.024627,0.12673,-0.021373,-0.035457,-0.072969,0.060265,0.0068379,0.072738,0.057781,-0.066404,-0.024598,0.081513,0.026837,0.0010719,0.0085403,0.0051923,0.07176,0.031396,-0.059653,0.04098,0.0062874,-0.091066,-0.007318,0.0009878,-0.10514,0.070617,0.04752,0.0039483,-0.087917,-0.093484,0.040568,-0.032495,-0.015902,-0.061735,-0.0018034,-0.04815,-0.093332,-0.10734,-0.034909,-0.04352,0.033264
0.36148,-0.24432,0.089832,-1.2129,-0.35276,0.44298,0.45924,0.29851,0.17178,0.13484,0.60808,0.029427,-0.20683,-0.087135,0.051045,0.037737,0.25596,0.12145,-0.1887,-0.01958,-0.32055,-0.34192,0.052405,-0.10813,-0.059813,-0.16964,0.11049,0.22447,0.10169,0.092448,0.082073,-0.037499,-0.07411,-0.10433,0.019049,0.045848,-0.055466,-0.11143,-0.091578,-0.0098782,-0.059665,0.076478,0.020213,0.013563,0.11953,0.064749,-0.09056,-0.091355,-0.01023,-0.0061382,-0.061755,-0.033846,0.0071794,0.081573,-0.01355,0.016329,-0.045019,-0.019108,0.010189,0.085341,0.018485,0.022242,0.03927,-0.04102,0.049112,-0.045843,0.0048319,-0.016196,-0.065693,0.029302,-0.039537,-0.036431,-0.065567,-0.095824,-0.034015,0.031304,-0.027917,-0.08607,-0.13178,-0.0018233,-0.10774,-0.10428,0.028256,-0.018754,-0.026138,0.12695,-0.041205,0.01623,-0.070508,0.00056402,0.034353,-0.01713,-0.031111,-0.0088315,-0.045753,-0.033336,-0.015657,-0.0029091,-0.010739
