-0.013022,0.010652,0.019468,-0.010352,5.5706e-06,0.0035171,-0.0012347,-0.0014516,-0.00035634
0.0017883,0.018638,-0.014277,0.032041,-0.032182,-0.046759,-0.032258,-0.012003,0.027323
0.014768,-0.0011915,-0.0080847,-0.038425,-0.020463,0.011172,-0.0091309,-0.035206,-0.012131
0.0059169,-0.013463,-0.0012706,0.0089954,0.0062582,-0.0041118,-0.01063,0.0043071,0.0070725
-0.00077364,-0.001855,0.0013155,-0.0013777,-0.00066742,0.00021673,0.0021925,-0.0026539,0.00067141
-0.00066174,-0.0033245,0.0015497,-0.0031776,-0.0012297,-0.0019604,-0.0026546,-0.002967,-0.0061823
0.01195,-0.0041903,0.0035727,-0.0086682,-0.0026122,0.027132,-0.004958,0.0019386,0.008306
-0.0042499,-0.01573,0.0037362,-0.01627,-0.0095638,-0.0011078,-0.0019308,-0.00030804,0.0034173
-0.021024,-0.0053331,0.029681,-0.013966,0.021758,-0.010848,0.006851,-0.041029,-0.0068044
-0.02161,-0.025956,0.0091588,-0.044837,-0.009362,0.0025588,0.0093625,-0.10739,-0.08534
0.00022838,-0.003717,-0.00087043,-0.0024292,0.00067989,-0.00036937,0.0026353,-0.0041762,0.0024631
0.032499,-0.01576,0.0042229,-0.0037427,-0.00052074,0.024879,-0.0046492,-0.013272,-0.0077297
0.0021456,-0.0018036,0.0031013,0.00048435,0.0030554,0.006266,-5.3519e-05,-0.0059314,-0.0042515
-0.0026095,-0.012114,-0.0035704,-0.0038397,0.0098788,-0.005831,0.0068413,-0.0032639,-0.0033245
0.0301,-0.041867,-0.012388,-0.060084,-0.014602,0.035758,-0.0035548,-0.01756,0.0060284
0.05924,0.01019,0.0054584,0.028151,0.0020478,0.0035438,0.017886,-0.0021007,-0.013173
0.0019553,-0.017945,0.0067134,0.012499,-0.012168,-0.017047,-0.0074602,-0.015435,0.016823
-0.02353,0.030185,0.0093122,-0.0027633,0.012228,0.018258,0.014796,0.020792,-0.0089876
0.00058329,-0.0048302,-0.00052361,-0.00075963,0.00032543,-0.0057517,-0.0017082,-0.0026851,0.0017634
0.010307,0.04964,0.016792,0.048706,-0.034411,-0.04635,0.056161,0.00086108,-0.0035492
-0.0055108,-0.00059752,-0.010938,0.00067934,0.013433,0.0025366,0.018444,-0.00033246,-0.0098766
0.038756,0.017525,0.021415,-0.0061649,-0.015797,-0.00033177,0.0072676,0.046554,0.02614
-0.0022152,-0.0083638,0.0099392,-0.0094093,-0.017673,0.014355,0.00016879,-0.0068117,-0.016414
0.005347,0.00046521,0.0035506,0.0015609,-0.00010827,-0.0019503,0.00064248,0.0019126,0.00067517
0.0037236,-0.008571,0.00030467,0.003086,-0.0028997,0.013224,-0.0064383,-0.0042339,0.0098052
0.0040856,-0.011188,-0.016294,-0.020423,0.010119,-0.0014631,-0.013593,-0.0039111,-0.015311
-0.019428,0.011287,0.043567,-0.045959,0.010692,-0.0068281,-0.022887,0.0024952,-0.069463
0.0006457,-0.0055537,0.0019748,0.0017957,-0.0045655,-0.0092813,-0.0011346,-0.0023203,0.0020944
0.0072983,-0.0035705,0.017424,0.0088681,0.0011327,0.021146,-0.020992,-0.013541,0.031574
-0.020174,0.012387,0.039309,-0.020035,-0.0091825,0.014775,0.0095773,-0.0063428,-0.054091
-0.028505,0.0013815,0.024486,-0.0026182,-0.011862,0.00056108,-0.0046697,0.0013983,-0.018245
-0.022,-0.0056578,-5.1947e-05,0.02735,-0.0052977,-0.0036707,0.0085001,0.011931,-0.021028
-0.045815,-0.0042348,-0.091912,-0.0058699,-0.060192,0.050111,-0.055382,0.018292,0.021865
-0.00058176,-0.0068603,0.00018928,-0.001147,-0.00591,0.0068311,0.0036847,-0.0053384,-0.0035669
-0.0012864,-0.00065259,-0.0021162,0.00011198,-0.00033368,-0.0028305,-0.0017483,-0.0029798,0.0011232
0.050856,0.0097767,-0.014448,-0.036957,-0.04794,0.01721,-0.023925,-0.013439,-0.02458
0.0015202,-0.0080757,0.00080904,-0.012062,-0.011224,0.011171,0.0096127,-0.0070189,-0.0012594
-0.0062185,-0.019386,-0.0027807,-0.0010468,0.0099494,-0.015804,-0.033065,0.0067488,0.0021395
-0.00061093,-0.0026981,0.0045974,-0.01443,-0.0017008,0.0038819,-0.0032742,0.007645,0.00072043
-0.002823,-0.00027918,0.0086553,-0.0030136,-0.0019028,-0.00096087,-0.0093646,0.010075,0.0024812
-0.0067176,-0.0035117,0.0025994,-0.0022706,-0.00034383,0.0024353,0.0086754,-0.014372,-0.0020082
-0.0096723,-0.004955,0.01168,0.0084832,-0.0022802,0.0019853,-0.0042918,-0.012997,0.020976
0.01338,-0.0067407,-0.0016049,-0.011151,0.010318,-0.0068306,-0.004927,0.0020971,-0.0038029
-0.0061481,0.043756,-0.036325,0.01052,-0.096752,0.04845,-0.11746,0.027614,-0.018101
0.00069972,-0.0060345,-0.0022593,-0.0010842,-0.0064,0.0081062,0.00085713,0.0012724,-0.0030343
-0.0092675,-0.0069388,0.036189,0.016721,-0.035107,-0.02266,-0.0057971,-0.045383,0.012691
0.0089858,0.024353,0.0056351,0.0053875,0.017161,0.028372,-0.034948,0.0031484,-0.0016229
-0.0060399,-0.012843,-0.0060977,-0.0061881,0.0098883,-0.020565,-0.0096124,0.0084102,0.0026068
-0.0086148,-0.0022652,-0.00033394,0.010236,-0.0013488,-0.003151,0.014101,-3.7819e-06,0.0007885
0.0044857,-0.0015873,0.0038755,0.0063876,0.0091694,0.0077231,-0.0060498,-0.0022966,-0.00029973
0.0032088,0.0074857,-0.0064311,0.0002244,-0.016305,-0.027979,-0.0039327,-0.018643,0.013664
0.0032942,-0.0029466,0.0025265,0.0019272,0.00016122,-0.00028374,-0.0028109,-0.0034649,0.0036321
-0.020336,0.0056866,-0.014067,-0.0052132,0.04786,-0.016786,0.025799,-0.071056,-0.016922
-0.0038363,-0.0075695,0.013317,0.0039917,-0.012297,0.011949,-0.0069224,-0.018011,-0.0066587
-0.0078612,-0.019169,-0.0033292,0.010369,0.013629,-0.018303,0.0024997,-0.0028728,0.032997
-0.0024444,0.0012281,0.0010885,5.6424e-05,-5.5465e-06,0.0024851,0.0027214,0.00086305,-0.008124
-0.0020006,-0.00080981,0.009252,0.0014316,-0.0012849,-1.385e-05,0.0058451,0.0018161,0.0099124
0.069398,0.26631,-0.072496,-0.091453,0.015851,0.043619,0.062062,0.0031415,0.065706
0.0094641,0.030187,-0.023515,-0.0083393,-0.0137,-0.0031246,-0.0013474,0.014361,-0.0052736
-0.0018971,-0.0089824,-0.0013358,-0.0010823,-0.003496,-0.001325,-0.0069133,0.00036572,0.0051933
0.014159,-0.0072892,0.015009,-0.0015411,0.0050094,-0.035219,-0.0057344,-0.017258,-0.005223
-0.010683,-0.008739,-0.0097394,0.011622,-0.012495,0.020349,0.017482,0.015394,-0.0081607
-0.0056399,-0.0060586,0.012271,-0.0087608,0.01679,-0.001771,0.014403,-0.024243,0.0056578
2.6601e-05,-0.003042,-0.0013344,-0.0016821,0.00057044,-0.0019128,-0.0018196,0.0027796,0.00063272
-0.0011992,-0.0029257,0.0015848,0.0040646,-0.00054858,0.0019294,0.0040548,-0.00060916,-0.0023454
0.024707,-0.00049178,-0.018944,0.028558,0.038725,-0.0024443,0.010733,0.054382,-0.052084
0.002632,0.0056527,-0.020658,-0.010021,-0.036576,0.041326,-0.027764,-0.050139,0.0273
-0.01456,-0.021568,0.0009313,0.020305,-0.030595,0.004187,-0.011955,0.018273,0.010632
0.0066408,-0.001591,-0.0020738,-0.00014578,0.00079102,0.0026304,0.003339,-0.0025097,-0.00038913
0.0081771,-0.027444,0.019263,-0.036266,-0.0065678,0.025011,0.0088751,-0.0034644,0.01967
-0.0068829,0.0081357,-0.0044873,0.0012054,-0.0056423,0.0081242,-0.00036295,-0.010749,-0.017834
-0.0060738,-0.017219,-0.0073446,0.00041637,-0.0031462,0.024802,0.017974,0.00474,-0.016211
-0.009139,0.029856,0.0098742,-0.013731,0.0050524,-0.002066,-0.028351,0.00019499,0.013881
-0.0076268,0.0012789,0.0028826,0.0031995,-0.0040516,0.00098918,8.5189e-05,-0.010248,-0.015272
0.0048535,0.0017468,0.0030397,0.0052719,0.0096858,0.0059235,0.015942,-0.01063,0.0026655
0.0080041,-0.020652,0.0039461,-0.0035064,0.001284,0.034172,0.02459,-0.029337,0.019379
-0.0013579,0.0028188,-0.0013528,0.0014675,-0.0084602,-0.0067345,0.015541,-0.012698,-0.010264
0.003794,-0.014976,0.0046234,-0.005721,-0.0072339,0.00089493,-0.0036142,0.0022912,0.0084512
0.024926,0.00082653,0.00091399,0.012476,-0.043427,-0.04626,-0.015197,0.0035444,0.0073546
0.0042657,-0.00038792,-0.012583,-0.0070244,-0.0076724,0.011359,-0.0073227,-0.023409,0.0020477
-0.0063154,0.0058762,0.011131,-0.0072968,0.0072015,-0.0022072,0.013682,-0.005959,-0.012501
0.003199,-0.02821,-0.064873,-0.05078,0.016553,-0.026893,-0.025196,0.022613,-0.049866
0.0024046,-0.0061978,-0.014376,-0.015805,-0.013658,0.031104,0.018701,-0.0017862,0.010448
-0.00022824,-0.0006956,2.7143e-05,-0.00050714,-0.00034868,0.0008132,0.0002353,-0.00020552,0.00098511
0.0015929,-0.0064229,-0.0012451,-0.0065048,0.01151,-0.0027937,-0.010773,0.0083617,0.00018062
0.020906,-0.013682,0.002817,-0.010849,-0.00034456,0.023191,0.0045352,-0.005572,0.00072212
0.027273,-0.037696,-0.0022383,-0.028611,-0.047906,0.01887,0.044326,-0.018712,-0.033719
-0.0011237,-0.006545,0.0066744,-0.0011608,-0.013927,0.017799,-0.000984,0.004835,0.0016263
-0.0037071,-0.0032898,0.013169,0.0029495,0.00037674,0.012153,0.0015315,-0.012721,0.0053488
-0.036497,0.042156,-0.0054987,0.0032802,0.002514,-0.011988,0.0045065,-0.038396,0.025504
-0.0022622,-0.0022135,0.024308,-0.012214,-0.0019388,-0.0029021,0.0046048,0.038034,0.028039
-0.044401,0.038937,0.02968,-0.025246,0.010477,-0.017621,-0.028993,-0.0029642,0.038462
0.0039667,-0.019542,0.0019057,-0.0010074,-0.0034047,-0.0045323,-0.010606,-0.0097941,0.014741
-0.0088225,-0.018755,0.007763,0.018649,-0.015896,-0.003071,-0.021948,-0.0034509,0.031185
0.0053789,0.001666,0.0065321,-0.0082068,-0.012329,-0.0056887,0.00038225,-0.010056,-0.00766
-0.0089435,0.010327,0.0054694,0.011309,-0.026071,-0.031271,-0.015379,-0.017331,0.021858
-0.013751,0.0091372,0.012673,-0.015363,0.0019997,-0.006726,0.0088841,0.010422,0.0077813
-0.0028423,-0.00022168,0.014198,-0.0035989,-0.00020522,-0.0068961,0.003576,0.0083795,0.0061729
-0.012993,-0.00020297,-0.0078535,-0.0023067,0.014424,0.0014794,0.026624,0.0061113,-0.0034821
0.010724,-0.012319,0.00082515,0.0098694,0.035653,-0.016412,-0.0091733,-0.00012982,-0.0011737
0.0047862,0.0017794,0.0078037,-0.011758,0.0016602,-0.010967,0.0042123,0.0072922,0.0012626
-0.0042472,0.0056154,0.00228,-0.0017152,0.00026357,0.0025168,-0.0051417,-0.0046285,0.00012079
-0.0020105,-0.0054344,0.0057374,-0.0020229,0.0067477,-0.0020097,-0.0027855,-0.0090275,-0.0061903
0.037515,-0.0034412,0.012951,0.038726,0.019809,-0.019977,0.020657,-0.008726,0.0018628
-0.0020975,-0.001366,0.0034738,0.0025765,0.0013034,0.000575,-0.00070751,-0.0032274,0.00028642
-0.0025651,-0.0044303,0.0039617,0.0036947,0.0018574,-0.0022414,-0.00054935,-0.0076555,-0.0029928
-0.0037215,-0.015367,0.0044677,-0.011496,-0.011867,0.0094833,0.0052606,0.0034351,0.014904
0.0089772,-0.0017296,0.030506,-0.022591,-0.0052688,0.014383,0.010688,-0.00037289,0.00029029
-0.0030535,-0.0092048,0.0034358,-0.0028381,0.010917,0.0027017,0.00054401,-0.0059556,-0.016753
0.000571,-0.0089773,-0.0036237,-0.011034,0.011557,-0.0063297,-0.0020438,0.00073974,0.0026048
-0.010241,0.19338,0.172,-0.18013,-0.014051,-0.077657,-0.034936,0.080221,-0.008935
0.014493,-0.013128,0.015801,-0.029435,-0.032678,0.034256,0.030213,0.016148,0.0137
-0.012156,-0.0024391,0.016069,-0.00017208,-0.0035316,-0.0029643,0.0011138,0.0054466,0.0025146
-0.019327,-0.025901,0.015282,0.028129,-0.00053529,-0.0082933,-0.030042,-0.059458,0.002325
-0.068568,0.02883,0.011044,0.026468,-0.020906,-0.0054376,-0.011987,-0.041404,-0.02071
-0.005043,-0.0084123,0.0045108,0.013182,-0.0063277,-0.0025458,-0.0077833,-0.0084498,0.017891
-0.042774,-0.0021695,0.0088808,0.0051701,-0.010899,0.0021137,0.011829,-0.01575,-0.044329
-0.011806,-0.00092303,0.012686,0.012699,0.00094946,0.0038756,-0.0043501,0.0063448,0.0019403
-0.013292,0.01582,-0.028714,0.015402,-0.017134,0.025399,-0.049534,0.055424,0.022515
-0.0013684,-0.0027174,0.0035155,-0.0057167,0.0058533,0.0036648,0.00096167,-0.004049,0.0019448
0.022958,0.012557,-0.031677,-0.017027,-0.03432,-0.0042912,0.053734,-0.010619,0.004945
-0.0034549,-0.0024366,0.0083473,-0.00040418,-0.0062417,0.00121,-0.0050977,-0.0020747,-0.0018842
-0.034231,-0.012791,-0.027622,-0.021172,0.0062108,-0.036444,-0.014248,-0.023834,-0.024469
0.026079,-0.012015,-0.0063609,-0.014392,0.0033673,-0.018508,-0.022845,0.0098909,-0.015674
-0.011072,-0.017362,-0.025718,-0.016752,0.019896,-0.015162,-0.014091,0.012283,0.0018985
-0.012359,0.019628,-0.0015655,-0.029967,0.036645,0.024821,0.012644,-0.017254,0.023467
-0.00047084,-0.0012311,1.5366e-05,-0.00021156,0.0028715,-0.0018798,-0.00051933,3.6729e-05,0.00062077
0.00049852,-0.0078371,0.013676,-0.014711,-0.0064798,-0.0022269,0.0044903,0.0022229,0.0091913
-0.0052928,0.0054659,0.021046,0.00044231,0.020199,0.012613,0.0084185,0.0049824,0.010812
0.0019813,0.00091995,0.00070803,0.0011139,0.0075815,-0.0035951,0.00030568,-0.0036536,-0.0033423
0.00089618,-0.012507,0.0094496,0.0024204,-0.009026,0.0058287,-0.009801,-0.0080888,0.011405
-0.00093318,0.020052,-0.033707,0.00065278,-0.005624,-0.0069255,0.0096039,0.012188,-0.02886
0.00031523,-0.0011743,0.00032375,-0.00027407,-0.00037895,-0.00079752,-0.00056305,-0.0010996,-4.7888e-05
-0.011261,-0.0084836,0.0028969,0.017453,-0.0085626,0.0015084,-0.0043595,0.0022127,-0.003675
-0.0027825,0.018973,0.017146,0.018768,-0.0011573,-0.04106,0.059271,-0.012494,-0.074815
0.0050221,0.022721,0.016166,-0.0052287,-0.016699,-0.034814,0.030881,0.025965,0.027895
-0.00069156,-0.0050604,0.019489,-0.021199,-0.0067529,0.0033448,-0.0067692,0.0091873,-0.011802
-0.047912,0.019148,-0.0594,0.017508,0.010144,0.013962,0.016268,-0.016411,0.019394
-0.020104,0.0037851,-0.027799,0.040803,-0.0096585,0.01188,0.024762,0.034413,-0.029121
-0.017586,-0.005891,-0.0043363,0.025548,-0.00065179,0.0056784,0.014912,0.0059465,0.0082133
0.0050178,-0.013425,-0.0034354,-0.003591,0.015861,-0.041967,-0.0098832,-0.00045804,-0.00049382
-0.0011948,-0.0017517,0.0013983,0.00018347,-0.00062073,-0.00017519,-0.00046953,-0.00063189,-0.0004137
-0.0049119,-0.0038769,0.017931,-0.0060005,-0.012926,-0.0069272,-0.0027728,0.017687,0.0026991
-0.0045469,-0.0034002,0.0018201,0.0075623,0.03141,-0.0026195,0.033295,-0.038667,0.02128
-0.00081522,-0.0048156,-0.00058483,-0.0023172,-0.011459,0.0086833,0.0051471,-0.0048506,7.9588e-05
0.0036292,0.00060662,-0.0027023,-0.013007,0.0065658,-0.011928,-0.015739,0.0074295,-0.0028304
0.0091882,-0.00092447,0.00371,0.0081945,-0.010142,-0.018373,0.0084093,0.0024121,0.0061371
-0.0057562,0.0010133,0.01251,0.0043555,-0.0067818,0.0057601,-0.023354,-0.013124,0.011637
0.0018249,-0.0032456,0.0012076,-0.00033455,-0.0031913,0.0049718,0.0018169,-0.004776,0.0010958
0.029569,0.046226,-0.012122,-0.082279,-0.019398,0.01177,0.026851,-0.066206,0.0033964
0.0096521,0.0039375,0.025099,-0.0051899,-0.0099656,-0.028942,-0.00050265,0.025147,0.013151
0.00066844,-0.0024669,0.0022715,0.00044298,0.00024507,-0.00069257,-0.0035903,-0.0024674,-0.001481
0.0017438,-0.0017359,0.0003789,0.0026701,-0.0066311,0.0053804,-0.0016627,-0.002772,0.0034769
0.0034354,-0.014352,-0.004937,-0.016925,0.007357,-0.017009,-0.015001,0.025706,-0.012454
-0.0047658,0.0018007,-0.018662,-0.0071522,0.02981,-0.0040826,0.035514,-0.0081695,0.018902
-0.0076414,-0.027488,-0.017516,0.018232,-0.031798,0.029761,0.034626,0.018668,-0.0051629
-0.010256,-0.011857,-0.0069072,0.0033856,-0.0037316,-0.0096865,0.0018019,0.013318,-0.018346
-0.03434,0.0079102,-0.0025846,-0.00094118,0.0084404,0.0059989,-0.016926,0.010756,-0.010247
-0.018185,-0.020892,0.021328,0.039657,-0.011855,0.015833,-0.0074736,0.016873,0.030686
0.020823,-0.01035,0.0061354,0.02164,0.008466,0.0014518,0.016804,0.0035391,0.0083432
0.00015181,-0.00077017,0.00033676,0.00083076,-0.0014594,-0.0013168,0.0014184,-0.00063986,0.0022541
-0.0074915,0.00027486,0.0058122,-0.0013061,0.023005,-0.0029611,0.027226,0.013266,-0.0086735
-0.029118,-0.015794,0.038619,0.0037838,-0.042705,0.014736,0.015727,-0.0014561,-0.025011
-0.032719,0.020325,0.003599,-0.0095244,-0.0054494,0.0076848,0.0076972,-0.018995,-0.025869
0.0075911,0.006409,0.042005,-0.017068,-0.018758,0.0032013,-0.014447,-0.01398,-0.028398
-0.023182,0.0029236,0.018726,-0.0081721,0.012982,-0.0083447,0.020375,-0.034534,-0.030239
-0.0018618,-0.0010312,0.0081194,-0.011649,-0.001382,0.0046267,0.0042673,-0.0040761,-0.00010977
-0.0079905,0.0062238,0.018956,-0.0023239,0.010391,-5.8838e-05,0.0088695,0.0081492,-0.0068303
-0.021573,0.020388,-0.041245,-0.0052286,-0.0075225,0.031865,0.026312,0.031339,-0.03421
-0.0043783,0.007115,0.0062098,-0.0091771,0.0010545,-0.0024171,-0.00063487,-0.0032065,-0.00052603
0.0030606,0.0046898,-0.020855,-0.026913,-0.012565,0.054974,0.024545,0.015431,0.036841
0.027182,-0.022914,-0.03364,-0.012597,-0.031936,0.042943,0.0090627,-0.0065154,-0.0079456
0.017572,-0.0084558,-0.007292,-0.031644,0.020815,0.017148,-0.023764,-0.016864,-0.016011
0.011095,-0.010848,0.0040279,4.7438e-05,-0.019795,0.0096321,0.0089669,-0.0081773,0.013211
0.0068451,-0.020011,-0.014882,-0.025468,0.022047,-0.012213,0.00030835,-0.0024078,0.0089187
-0.0011179,-0.00066565,0.0006993,0.00050243,-0.00031592,-0.00071774,-0.0012235,-0.00063543,-0.0013368
0.017486,0.0025637,0.0052984,0.0056623,-0.026781,-0.0043364,0.015835,-0.006731,0.0023545
0.00093024,0.0010294,-0.01178,-0.0051242,-0.0074054,0.017294,0.0048826,-0.0066699,-0.0029558
0.020642,0.0026892,0.0027818,-0.00069237,-0.022265,0.0066413,0.0062522,-0.0040234,0.015241
0.002458,-0.010334,-0.008438,0.0022114,-0.0058949,0.0086781,0.0076148,-0.00094584,-0.00061714
-0.012191,0.0084983,0.028543,-0.017247,-0.0069053,0.00078943,0.0053552,0.0040124,-0.0055048
-0.0038401,0.0013003,0.012815,-0.021411,-0.0026711,0.006582,0.0099484,-0.0011251,-0.0052444
-0.018037,0.012241,-0.040668,0.023931,-0.015734,-0.00010645,-0.010647,0.032283,-0.074667
-0.013478,-0.0062277,0.025864,0.0042037,-0.015738,-0.0031931,-0.021461,0.00749,0.01925
-0.0078924,0.0057111,0.016358,-0.0060754,0.0087265,0.012746,0.0027288,-0.0056067,0.0093806
-0.019734,0.031598,0.035649,-0.0035681,-0.021265,-0.025454,0.0043941,-0.0052095,0.0095282
-0.0011909,-0.0033593,0.0011664,-0.0006178,-0.0046761,0.0027172,0.0007701,-0.00015427,0.0020659
-0.017345,-0.0089468,-0.00095742,0.018221,-0.0068671,-0.0010611,-0.0012812,-0.00026543,0.0061856
0.0063924,0.0091979,0.02837,-0.0019948,0.0046259,-0.0067702,-0.010113,-0.011478,-0.024687
0.016748,-0.0087444,-0.0011336,-0.0090032,-0.024762,0.024778,0.015487,-0.012978,0.00094012
0.0017328,0.0013412,0.0050347,-0.0019207,0.0011454,0.0027811,-0.0029978,-0.0020412,-0.0069484
-0.014272,0.0093124,0.026506,-0.014392,0.0031903,0.0037487,0.01533,0.037096,0.026168
0.019724,-0.0066513,-0.0017622,-0.0067033,-0.030192,0.00064402,0.017765,-0.013432,0.0038712
0.0029404,-0.0038093,-0.0073059,-0.0034896,-0.0051769,0.0081017,0.011537,-0.00047753,-0.010084
0.014919,-0.04263,-0.016246,0.0054619,0.004674,-0.056874,0.0013312,-0.042141,-0.014029
-0.010126,-0.014138,-0.00086356,-0.0009308,0.016665,-0.0065616,0.016515,-0.0053536,0.010605
